Timestamp,Open,Close,Low,High,Volume_(BTC),Volume_(Currency),Weighted_Price,hash_rate,Search_volume,Block_size,Difficulty,active_addresses,Block_time,Average fees,mining_profitability,Transactions,Tweets_volume
2019-04-03,4899.01,4978.23,4800.5,5345.0,29321.27268404999,148435658.41122895,4976.1860835,45030330.7993,11.0,914967.0,6379265451411.0,736732,10.141,1.984,0.204,360108,27604
2019-04-04,4972.83,4907.94,4778.59,5077.35,15898.11514807999,78840978.39356308,4907.923060600001,44396100.788,11.0,898250.0,6379265451411.0,706579,10.286,2.167,0.212,354520,19138
2019-04-05,4911.14,5039.73,4883.83,5067.62,13023.746516100018,64917443.58109181,5038.9284467,50104170.88932221,11.0,907871.0,6379265451411.0,793234,9.114,1.479,0.215,386932,21242
2019-04-06,5041.0,5041.39,4900.0,5240.0,10049.844788290004,51017111.45634028,5041.205210499998,44081037.5637,11.0,917618.0,6379562392399.0,556798,10.36,1.135,0.192,359430,18512
2019-04-07,5041.92,5190.85,5028.3,5253.49,10872.519356159986,55878707.92143106,5195.8746385,44809649.515,10.0,868123.0,6393023717202.0,549143,10.213,1.253,0.222,350490,18379
2019-04-08,5192.92,5287.88,5127.68,5347.37,13344.981514869984,69911564.03667867,5289.2226757,47034242.0441478,10.0,918336.0,6393023717202.0,680096,9.73,1.832,0.222,372269,21850
2019-04-09,5287.97,5192.6,5136.01,5288.95,9410.353500330004,49074999.20250938,5192.4392877,41949459.1205,10.0,914041.0,6393023717202.0,668509,10.909,1.728,0.2,345939,21506
2019-04-10,5184.03,5323.47,5161.0,5466.06,10723.934746959996,56733870.62603848,5316.8657035,47034242.0441,10.0,915638.0,6393023717202.0,690323,9.73,1.484,0.23,396353,20630
2019-04-11,5323.47,5040.2,4966.87,5344.31,15052.956063330026,77058519.38487731,5041.078439399998,49894432.4387244,10.0,922055.0,6393023717202.0,724745,9.172,1.467,0.219,402645,19646
2019-04-12,5037.82,5076.35,4912.0,5122.48,8057.038476840011,40611392.58375556,5074.9336181,47987638.8423,10.0,884001.0,6393023717202.0,694266,9.536,1.347,0.205,376616,19211
2019-04-13,5075.74,5063.63,5033.73,5122.01,4520.437029710009,22996133.33942205,5064.757290899999,42902855.9186,10.0,869725.0,6393023717202.0,531281,10.667,0.918,0.199,366941,14753
2019-04-14,5064.0,5162.72,5012.73,5185.26,3443.447283159999,17507405.65086805,5162.028172300002,38771469.793148905,9.0,897706.0,6393023717202.0,513403,11.803,0.866,0.19,336908,15018
2019-04-15,5160.54,5027.31,4948.57,5192.01,7423.013758580006,37886833.04432055,5030.0795431000015,46080845.24600001,9.0,912957.0,6393023717202.0,665599,9.931,1.061,0.24,381328,21915
2019-04-16,5027.33,5202.43,5014.77,5231.96,7675.404120150005,39252097.87072365,5203.074098800002,46080845.24600001,9.0,896965.0,6393023717202.0,633359,9.931,1.091,0.204,358372,20162
2019-04-17,5201.47,5233.72,5170.01,5275.07,6741.077209860001,35182213.53279061,5233.1443757,43856252.716840506,9.0,902130.0,6393023717202.0,629462,10.435,1.149,0.21,350599,18090
2019-04-18,5227.6,5281.58,5218.23,5325.0,6375.89568714,33581379.5796407,5281.4713602,47352040.9769,9.0,926204.0,6393023717202.0,626217,9.664,0.996,0.227,382832,17682
2019-04-19,5283.0,5289.91,5180.37,5357.96,5285.606370169997,27787551.021582875,5289.620949,48305437.7751,9.0,918234.0,6393023717202.0,707240,9.474,1.14,0.212,361976,18120
2019-04-20,5289.91,5318.89,5253.82,5362.97,3665.5696210799942,19479087.78728904,5318.89,41631660.1877254,9.0,907384.0,6393023717202.0,517466,10.992,0.965,0.199,319709,17709
2019-04-21,5318.94,5295.65,5212.8,5346.91,4631.039167520004,24426951.87165921,5298.1980840000015,51199133.0238,9.0,877369.0,6357721118108.0,617706,8.889,0.68,0.227,390573,17222
2019-04-22,5295.96,5386.8,5249.0,5439.12,7127.111867790001,38003121.43798896,5387.8163289,42318655.5417,9.0,870041.0,6353030562984.0,541338,10.746,1.089,0.199,341880,17408
2019-04-23,5388.22,5531.32,5363.24,5627.0,10132.403171540016,56135134.0556157,5533.3269305,36634060.0211406,9.0,912601.0,6353030562984.0,620537,12.414,1.712,0.219,311637,22296
2019-04-24,5531.29,5440.95,5372.0,5623.3,10521.037631270008,57671142.73957212,5444.1532125,51477170.5469,9.0,919674.0,6353030562984.0,771743,8.834,1.774,0.271,404116,19743
2019-04-25,5440.95,5132.55,4991.42,5510.0,9893.935908639996,52721094.596200496,5135.7855232,45160953.3019,9.0,924603.0,6353030562984.0,634122,10.07,1.334,0.211,383946,19506
2019-04-26,5132.5,5155.19,5046.31,5291.48,15033.101779299996,77511527.50097494,5155.2265517,47687440.1999331,9.0,912588.0,6353030562984.0,674357,9.536,1.26,0.221,381058,21070
2019-04-27,5154.11,5168.91,5113.0,5218.31,4041.333553409998,20859890.0574592,5168.800315899999,43266088.1284,9.0,925283.0,6353030562984.0,549855,10.511,0.796,0.192,358871,16710
2019-04-28,5171.51,5160.98,5099.0,5213.23,3957.254356369999,20435452.586147804,5149.563243399999,51477170.5469,9.0,770961.0,6353030562984.0,519657,8.834,0.658,0.245,383128,17580
2019-04-29,5152.98,5149.11,5071.58,5191.96,5753.6151371399965,29624138.31388153,5145.721452000002,51477170.5469476,9.0,855870.0,6353030562984.0,665433,8.834,1.024,0.213,363044,20448
2019-04-30,5150.21,5269.0,5127.05,5287.4,5055.272835699997,26344656.30377072,5268.906062399999,44213520.7152,9.0,899400.0,6353030562984.0,719281,10.286,1.299,0.199,346346,21581
2019-05-01,5267.86,5318.42,5263.03,5357.96,4209.28441353,22327344.492306627,5323.1470937,54003657.445,9.0,878786.0,6353030562984.0,689453,8.421,0.8,0.233,439378,20851
2019-05-02,5322.28,5385.0,5304.99,5422.94,5908.521723250001,31718265.12845605,5385.140914199998,58109198.6542231,9.0,851260.0,6353030562984.0,644849,7.826,0.777,0.234,452462,22445
2019-05-03,5385.0,5658.22,5363.1,5796.56,12700.58899257,71710767.75876334,5658.5016093,48003251.0622,9.0,904175.0,6353030562984.0,695016,9.474,1.211,0.212,382880,24485
2019-05-04,5659.82,5764.65,5510.0,5846.13,8525.455707550012,48561070.8829148,5768.0481272,43006075.3622,9.0,908610.0,6554050172255.0,538771,10.909,0.98,0.204,355778,17068
2019-05-05,5766.46,5709.32,5624.25,5782.55,5162.561829880006,29525690.0456279,5710.4838558,42978500.69503979,12.0,931057.0,6702169884349.0,524044,11.163,1.099,0.229,330603,16535
2019-05-06,5714.4,5685.46,5562.44,5755.79,6826.980875330003,38600438.32374831,5683.8168561,50308167.4802,12.0,908994.0,6702169884349.0,659573,9.536,1.152,0.24,378325,17404
2019-05-07,5686.88,5751.54,5686.88,5970.0,10741.561860689992,62963390.90072563,5747.422411300001,42312167.3509,12.0,908495.0,6702169884349.0,636469,11.339,1.657,0.213,329816,23358
2019-05-08,5751.54,5940.89,5658.66,5986.0,6320.4135454000025,36919597.990805045,5937.6610259,50641334.152295,12.0,907981.0,6702169884349.0,728492,9.474,1.687,0.251,392929,21963
2019-05-09,5945.32,6156.7,5932.83,6172.0,9081.240778069989,54837077.64072225,6148.869651100002,49975000.8082,12.0,911632.0,6702169884349.0,684903,9.6,1.801,0.249,361419,23754
2019-05-10,6151.66,6342.84,6105.0,6426.8,13821.713606890007,86993043.92467529,6342.6249426,41645834.0068,12.0,890047.0,6702169884349.0,640022,11.52,2.422,0.231,322838,26998
2019-05-11,6338.93,7217.47,6338.93,7445.0,22331.435312689973,154120013.55676854,7232.3830142000015,43311667.3670944,12.0,917647.0,6702169884349.0,653576,11.077,2.47,0.274,344827,28634
2019-05-12,7214.4,6974.35,6762.57,7585.0,27398.21436402999,196853127.64815944,6976.756362,52640334.1846,19.0,911056.0,6702169884349.0,730067,9.114,2.201,0.312,338413,24282
2019-05-13,6968.84,7810.05,6863.75,8167.5,27299.34473922997,207721775.30154023,7811.7838045,55638834.2331,19.0,898227.0,6702169884349.0,759715,8.623,2.127,0.3,390261,30708
2019-05-14,7810.72,7986.0,7618.99,8335.56,18881.441159569997,151041058.58100322,7990.7522036,50641334.152295,19.0,894692.0,6702169884349.0,758599,9.474,2.886,0.298,367218,30481
2019-05-15,7991.72,8208.69,7838.0,8300.0,16613.07123458,133855606.84219384,8202.2422992,49641834.1361,19.0,909571.0,6702169884349.0,726829,9.664,4.198,0.331,368752,26417
2019-05-16,8203.97,7880.0,7654.93,8390.95,17078.70375959998,136561637.62996948,7880.0025842999985,48642334.12,19.0,906968.0,6702169884349.0,772040,9.863,4.871,0.327,374916,25357
2019-05-17,7879.28,7351.71,6178.0,7942.09,27307.57969969006,195598026.6106982,7363.1514612,50308167.4802404,19.0,910634.0,6702169884349.0,797091,9.536,4.581,0.307,361503,24758
2019-05-18,7352.39,7260.12,7205.57,7493.85,7564.899689880013,55459642.03894007,7258.3801366,50986743.4509,19.0,899666.0,6703779555093.0,729951,9.412,2.747,0.301,359551,21030
2019-05-19,7257.82,8200.0,7247.86,8299.99,15595.267451650008,123932797.57572225,8194.0437249,54326123.0261,13.0,871045.0,6704632680587.0,631633,8.834,2.868,0.325,346696,23521
2019-05-20,8193.45,8005.64,7581.03,8199.97,13426.787508889993,106107178.83683604,8004.983095199998,53659544.82945661,13.0,868940.0,6704632680587.0,720988,8.944,3.854,0.301,381421,26986
2019-05-21,8007.67,7955.16,7676.27,8117.48,7518.555676899987,59705615.635673806,7954.926604100001,50993232.0429,13.0,911556.0,6704632680587.0,791236,9.412,4.222,0.336,380736,26690
2019-05-22,7949.18,7624.95,7505.69,8049.22,8396.822036970001,65846626.42894504,7619.584728399999,55659279.4194,13.0,893892.0,6704632680587.0,783448,8.623,3.53,0.344,394720,28228
2019-05-23,7622.9,7880.22,7468.31,7980.0,8370.356253180002,64573988.333045445,7877.097490999998,52659677.5344978,13.0,913728.0,6704632680587.0,710613,9.114,3.244,0.292,389185,23030
2019-05-24,7880.4,7999.02,7795.95,8188.87,9358.971812109989,75015715.38011454,7999.4276759,50993232.0429,13.0,886810.0,6704632680587.0,726478,9.412,4.095,0.333,373729,24832
2019-05-25,7999.02,8064.64,7939.76,8158.45,3361.6532512400054,27074799.566823676,8070.197543699999,46660473.7647,13.0,889359.0,6704632680587.0,603488,10.286,3.039,0.291,338258,21858
2019-05-26,8066.15,8733.26,7888.91,8802.29,8526.81164447,71863220.70069754,8751.9942411,54992701.222735,14.0,795489.0,6704632680587.0,565068,8.727,2.078,0.346,373907,24478
2019-05-27,8733.27,8770.73,8653.68,8939.18,8948.024673759992,78657195.09510916,8770.0047994,55659279.4194,14.0,881217.0,6704632680587.0,772990,8.623,4.155,0.365,399417,28581
2019-05-28,8774.45,8717.96,8540.94,8817.41,6144.01124571,53514184.12543571,8717.7421475,54659412.1244,14.0,903698.0,6704632680587.0,807558,8.78,4.311,0.355,390263,26446
2019-05-29,8715.35,8663.41,8421.12,8762.39,7584.257858940005,65411714.731694855,8663.273807,57992303.1076115,14.0,870567.0,6704632680587.0,767434,8.276,3.995,0.365,404981,25021
2019-05-30,8663.07,8277.76,8000.0,9096.79,15259.587925549991,130901794.23142396,8273.973690800001,53664058.50600001,14.0,862583.0,6747104132835.0,733627,9.0,4.314,0.331,376714,27798
2019-05-31,8277.76,8547.2,8109.74,8589.99,9957.910065450002,83009912.01617968,8555.707717899999,43386260.5764,14.0,900471.0,7459680720542.0,657457,12.308,5.732,0.273,298880,23693
2019-06-01,8545.8,8556.27,8457.33,8624.72,5167.051307059999,44144370.366333626,8559.967969,55994233.735333,14.0,916213.0,7459680720542.0,780752,9.536,4.102,0.341,331941,18033
2019-06-02,8560.1,8734.49,8546.01,8833.97,4263.036165300004,37098988.76811199,8734.991219399999,48577778.936,12.0,895994.0,7459680720542.0,586139,10.992,3.41,0.305,300872,17800
2019-06-03,8735.84,8103.64,8049.22,8745.96,9955.032618940004,84089274.15162174,8116.8924648,44127906.0563,12.0,882347.0,7459680720542.0,613329,12.101,5.781,0.306,293890,21639
2019-06-04,8103.63,7665.53,7432.84,8103.63,15485.70215020999,120977317.9565138,7671.9834375,57106701.95524029,12.0,913450.0,7459680720542.0,749022,9.351,4.577,0.339,374609,22663
2019-06-05,7673.41,7785.94,7570.9,7924.48,9193.711887639998,71403852.93985945,7785.4670065,59331638.3951,12.0,900845.0,7459680720542.0,789623,9.0,3.326,0.278,372788,20976
2019-06-06,7784.62,7806.07,7449.68,7878.62,8738.666358959992,67238735.50676925,7801.6571633,58219170.1751,12.0,861381.0,7459680720542.0,719552,9.172,2.601,0.273,364369,18986
2019-06-07,7801.97,8001.25,7758.93,8134.99,9012.096159450011,71665291.07655959,7995.4139098999985,58589992.9151166,12.0,847486.0,7459680720542.0,733211,9.114,2.415,0.293,349853,18556
2019-06-08,8002.68,7932.27,7777.67,8061.12,4870.115567410002,38536604.54624245,7929.650882299998,45982019.7562,12.0,846515.0,7459680720542.0,549985,11.613,1.979,0.25,294245,16193
2019-06-09,7933.17,7632.99,7511.41,7966.58,3895.84810538,30121891.877323397,7638.7118693,54510942.7755,11.0,728182.0,7459680720542.0,518978,9.796,1.633,0.28,300770,14067
2019-06-10,7629.98,8021.1,7523.16,8090.0,7150.594297549995,56100688.22415019,8018.9714059,58219170.1751475,11.0,847699.0,7459680720542.0,705255,9.172,2.25,0.283,353472,16525
2019-06-11,8017.99,7919.1,7713.34,8057.32,5552.688037709998,43736594.88703336,7916.3731757,53027651.8156,11.0,911798.0,7459680720542.0,688779,10.07,2.562,0.283,340306,16251
2019-06-12,7915.7,8176.27,7821.73,8266.0,8577.16249686999,69114902.53123374,8175.2426118,48577778.936,11.0,911134.0,7459680720542.0,710869,10.992,2.659,0.268,328333,16268
2019-06-13,8171.12,8238.0,8049.22,8335.56,7237.800390949997,59224703.03537104,8235.9672844,55994233.735333,11.0,909725.0,7459680720542.0,762388,9.536,2.45,0.311,364222,17035
2019-06-14,8235.44,8697.54,8174.92,8737.37,8678.250306300006,72939450.89822525,8697.5494727,62264123.1632,11.0,885279.0,7411481913588.0,789720,8.521,2.7,0.321,364214,18696
2019-06-15,8694.74,8857.19,8623.52,8911.98,5275.7530690999965,46136638.04631988,8858.4028897,53775192.232,11.0,906314.0,7409399249090.0,758530,9.863,2.073,0.269,330808,16573
2019-06-16,8857.19,8974.19,8805.0,9391.85,15018.853356129992,136949106.52568752,8981.7209639,47882020.4805591,17.0,872928.0,7409399249090.0,585851,11.077,2.288,0.308,295124,22492
2019-06-17,8973.02,9333.48,8973.02,9477.7,12760.960697460005,118055249.83378302,9334.4539976,48986990.18399999,17.0,899943.0,7409399249090.0,667300,10.827,3.386,0.343,320939,20646
2019-06-18,9333.48,9078.84,8918.0,9361.87,11327.45394297998,103380451.4963343,9089.4969077,60036687.2179,17.0,910979.0,7409399249090.0,821372,8.834,2.705,0.357,394680,21527
2019-06-19,9076.51,9278.27,9036.19,9325.85,4687.259843049997,42898235.43085822,9280.8268471,65193212.5004535,17.0,871520.0,7409399249090.0,781133,8.136,2.414,0.35,400855,18490
2019-06-20,9280.17,9534.99,9211.08,9600.0,7870.315839380006,73844684.38015209,9532.1565665,53038545.7631,17.0,871941.0,7409399249090.0,675006,10.0,3.165,0.291,329959,22820
2019-06-21,9534.99,10222.12,9534.97,10229.49,12553.099634239994,123290085.48570456,10220.057054,48986990.18399999,17.0,909309.0,7409399249090.0,713152,10.827,3.663,0.348,337608,27828
2019-06-22,10222.13,10661.3,10085.5,11200.0,13709.300322220011,146874837.08242303,10665.26317,51933576.05968329,17.0,918583.0,7409399249090.0,735085,10.213,3.714,0.396,353934,39374
2019-06-23,10665.66,10831.95,10483.33,11247.62,7270.645811599989,78614343.38263348,10834.659179,66666505.4383,25.0,882234.0,7409399249090.0,804383,7.956,2.305,0.413,379907,24127
2019-06-24,10827.23,11029.63,10551.51,11099.0,8247.39381098,89425712.75811766,11030.847733,65193212.5005,25.0,886333.0,7409399249090.0,856612,8.136,2.858,0.39,388165,25892
2019-06-25,11030.0,11751.01,11000.02,11796.37,12133.571758670008,137485305.05092704,11738.627453,53775192.2320125,25.0,889395.0,7409399249090.0,784857,9.863,3.795,0.365,361239,27019
2019-06-26,11760.0,12920.54,11647.07,13880.0,37487.80242579004,476983027.9354847,12930.116575,60773333.6869,25.0,917622.0,7409399249090.0,910162,8.727,5.837,0.498,399459,41687
2019-06-27,12927.44,11153.74,10300.0,13355.61,36106.96055323002,417050294.0296362,11148.15755,55539973.1845,25.0,920148.0,7868124124773.0,764301,10.141,6.557,0.384,360908,30175
2019-06-28,11153.73,12354.43,10739.1,12447.46,18718.10158772,218180576.57886717,12364.002288,64293187.5738079,25.0,912683.0,7934713219631.0,863754,8.834,5.241,0.427,406931,27588
2019-06-29,12354.45,11858.62,11317.03,12386.76,12265.997360519996,144889140.8132025,11872.227566,68631991.6432,25.0,847676.0,7934713219631.0,773649,8.276,3.621,0.396,356508,21149
2019-06-30,11867.35,10760.1,10651.3,12200.06,12642.61772276999,142891926.1345769,10728.416284,59954383.5044,17.0,768920.0,7934713219631.0,585170,9.474,3.672,0.37,330579,17663
2019-07-01,10759.24,10577.43,9950.0,11200.41,22917.437104040004,243205448.5435469,10577.108084,56404452.902175,17.0,875591.0,7934713219631.0,720072,10.07,4.037,0.349,336719,23124
2019-07-02,10581.78,10828.9,9614.08,10942.63,20285.246552950008,206617402.082236,10829.927228,62321003.9059,17.0,917866.0,7934713219631.0,730704,9.114,3.26,0.383,373251,23546
2019-07-03,10830.1,11967.43,10830.1,12009.0,19389.85475767002,220385744.07758337,11974.891569,67843118.176,17.0,878495.0,7934713219631.0,797545,8.372,2.703,0.373,397382,22563
2019-07-04,11970.0,11146.34,11052.74,12061.04,11185.294203760031,130996748.89729084,11155.747008,65870934.5081345,17.0,863198.0,7934713219631.0,712075,8.623,2.659,0.373,370537,19546
2019-07-05,11144.82,10997.84,10769.15,11440.0,11893.437949700005,132207381.3817824,10984.45705,74548542.6469,17.0,785635.0,7934713219631.0,735306,7.619,2.235,0.389,378264,19656
2019-07-06,10996.82,11240.0,10982.89,11735.0,7892.178668119999,90077908.72882052,11237.147657,70209738.5775,17.0,696733.0,7934713219631.0,600215,8.09,1.653,0.357,348496,16184
2019-07-07,11233.21,11469.96,11083.76,11627.0,6683.055467150008,75851416.7188377,11475.05324,60348820.2379915,16.0,737195.0,7934713219631.0,543359,9.412,1.646,0.344,313120,15820
2019-07-08,11478.43,12286.14,11332.19,12398.0,11901.90089462,142163191.21897176,12304.656026,70209738.5775,16.0,813077.0,7934713219631.0,724630,8.09,2.095,0.408,378788,21434
2019-07-09,12299.94,12567.23,12030.43,12883.48,15115.55238389999,188848935.90085265,12567.839733,65740170.4585,16.0,855761.0,8587445349570.0,708369,9.351,2.437,0.344,365434,22180
2019-07-10,12574.88,12098.95,11550.0,13200.0,19838.38994897,248386820.65197617,12096.455057,58125055.9333793,16.0,897453.0,9064159826491.0,699904,11.163,3.432,0.354,315535,23834
2019-07-11,12101.44,11349.24,10966.81,12104.97,18468.68600043003,212707393.6462046,11355.136312,58125055.9334,16.0,903222.0,9064159826491.0,683103,11.163,2.824,0.329,325647,20230
2019-07-12,11352.74,11808.91,11083.52,11942.39,9176.679429929993,105982547.44878484,11809.749239,73895419.9463,16.0,912313.0,9064159826491.0,785952,8.78,2.165,0.364,360735,31450
2019-07-13,11811.08,11378.79,10810.0,11846.61,9391.353414350006,105947622.15842086,11386.197279,63532037.8806704,16.0,795302.0,9064159826491.0,586676,10.213,1.666,0.311,304404,21442
2019-07-14,11382.03,10191.87,10090.0,11467.3,12170.40823763001,129392649.07214326,10198.0748,65334365.1964,16.0,723537.0,9064159826491.0,518194,9.931,1.46,0.297,303142,19451
2019-07-15,10191.87,10850.0,9855.0,11080.37,16048.027184059998,166452851.72252393,10850.433724,65784947.0254,16.0,858118.0,9064159826491.0,650051,9.863,1.911,0.307,348965,22735
2019-07-16,10848.27,9412.81,9366.0,11042.11,20761.02748001001,207176966.8250284,9410.7555263,72994256.2884298,16.0,826407.0,9064159826491.0,702321,8.889,1.789,0.316,363175,22784
2019-07-17,9427.45,9699.35,9049.54,9993.0,16992.785259319993,161878855.063885,9706.4580339,59927383.2491,16.0,835365.0,9064159826491.0,625627,10.827,1.903,0.238,324759,24278
2019-07-18,9712.15,10648.6,9280.33,10797.0,18289.54217584997,184684478.59137708,10644.466515,54520401.3019,16.0,910833.0,9064159826491.0,611956,11.901,2.297,0.288,315624,24597
2019-07-19,10638.44,10535.43,10102.58,10776.99,13787.45646718,143864052.15261304,10535.43,53168655.8150291,16.0,910221.0,9064159826491.0,613458,12.203,2.483,0.299,299773,25759
2019-07-20,10533.71,10750.11,10359.17,11120.0,9964.673882820003,106763959.4899148,10750.556334,79752983.7225,16.0,821637.0,9064159826491.0,653620,8.136,1.655,0.347,322825,21566
2019-07-21,10757.15,10600.24,10325.0,10839.09,5628.161766639987,59511306.039554775,10592.31061,67136692.5122,13.0,687059.0,9064159826491.0,473195,9.664,1.4,0.272,283785,20697
2019-07-22,10605.03,10328.83,10052.25,10686.89,9371.306442309997,97152157.1619361,10329.667857,71191928.97266608,13.0,750246.0,9064159826491.0,622526,9.114,1.765,0.297,319241,23274
2019-07-23,10315.87,9847.02,9801.88,10327.33,9040.848826210007,90667673.973602,9820.880416700002,64212845.1846,13.0,821984.0,9033161130738.0,624348,10.07,1.629,0.314,320209,21610
2019-07-24,9841.42,9763.67,9514.96,9911.5,9433.345200170012,91609723.74367765,9779.5273267,62282811.3455,13.0,780391.0,9013786945892.0,645324,10.36,1.641,0.257,295450,22926
2019-07-25,9781.52,9883.96,9734.19,10187.0,6377.957517850002,63834998.11949846,9883.2843467,67211666.9196491,13.0,829155.0,9013786945892.0,678929,9.6,1.674,0.304,336386,19361
2019-07-26,9886.08,9846.94,9650.0,9897.46,5570.109147460003,54443100.83634606,9846.94,74380911.3911,13.0,714614.0,9013786945892.0,661658,8.675,1.425,0.296,319446,17954
2019-07-27,9846.94,9481.37,9299.0,10235.0,9614.102075189983,92385636.33214998,9469.934626,68107822.4786,13.0,648639.0,9013786945892.0,515380,9.474,1.134,0.254,283740,16400
2019-07-28,9467.84,9533.19,9111.0,9634.5,3860.834816899998,36403147.173226416,9531.2102564,78413611.4062573,12.0,544655.0,9013786945892.0,467316,8.229,0.922,0.29,272799,14762
2019-07-29,9538.73,9495.39,9360.0,9725.17,5068.6543093,48310068.32658276,9508.3091601,75277066.95,12.0,713072.0,9013786945892.0,616858,8.571,1.139,0.259,333451,17179
2019-07-30,9508.21,9593.62,9373.48,9775.0,5533.971185289999,52939667.09102142,9589.4609843,63627044.6839,12.0,823513.0,9013786945892.0,629347,10.141,1.752,0.267,328233,18294
2019-07-31,9592.26,10085.34,9574.09,10143.2,7917.508477199999,78200173.68640971,10085.202146,76621300.2883999,12.0,743955.0,9013786945892.0,692658,8.421,1.462,0.316,361166,19647
2019-08-01,10096.01,10407.71,9878.09,10499.0,7681.732359860003,77733048.80069122,10407.71,63627044.6839,12.0,846588.0,9013786945892.0,655424,10.141,1.403,0.238,335801,19930
2019-08-02,10416.79,10529.51,10318.47,10670.0,9286.861727410012,97381562.11325826,10524.765631,75725144.7295,12.0,779623.0,9013786945892.0,702061,8.521,1.341,0.333,349387,19806
2019-08-03,10529.51,10821.52,10502.8,10919.0,6996.117228180009,75441657.3200678,10821.488862,77517455.84732859,12.0,656558.0,9013786945892.0,556108,8.324,0.906,0.311,327415,15856
2019-08-04,10812.58,10986.96,10564.96,11085.99,7556.32923024001,81929591.53440511,10980.764656,74828989.1705,15.0,627600.0,9013786945892.0,509869,8.623,0.714,0.297,298638,15514
2019-08-05,10986.55,11800.0,10986.55,11959.36,17260.45577332001,201353715.355844,11791.590128,70305379.0081,15.0,877361.0,9890230141833.0,696032,10.07,1.456,0.269,338993,24014
2019-08-06,11800.0,11470.0,11200.0,12325.0,16420.579163540013,193547554.6178493,11471.155318,79916269.034042,15.0,847750.0,9985348008060.0,751980,8.944,1.464,0.319,368187,21526
2019-08-07,11471.58,11971.57,11388.01,12145.42,15480.455242490008,182167600.36746275,11964.952988,75945274.2994,15.0,885359.0,9985348008060.0,713356,9.412,2.24,0.29,370756,19684
2019-08-08,11973.46,11983.43,11450.93,12061.1,10144.462108840013,119651274.837122,11991.081931,70485156.5393,15.0,895146.0,9985348008060.0,703863,10.141,2.473,0.322,336039,17352
2019-08-09,11985.6,11859.32,11650.0,12040.0,7336.914849050003,86686857.7792941,11860.67221,72967028.2484731,15.0,827786.0,9985348008060.0,647649,9.796,2.268,0.307,340978,17787
2019-08-10,11859.32,11273.2,11200.0,11976.68,7447.248341239996,85889772.90426812,11281.05734,74952525.6158,15.0,686481.0,9985348008060.0,558666,9.536,1.515,0.308,303987,15781
2019-08-11,11273.03,11528.73,11080.37,11589.73,4361.390691819996,49596364.04033004,11575.638889,75945274.2994,13.0,599333.0,9985348008060.0,479339,9.412,1.267,0.28,273127,14407
2019-08-12,11527.44,11385.11,11194.04,11551.57,3417.709356639997,38863136.43275282,11385.68301,66017787.4629043,13.0,784320.0,9985348008060.0,569266,10.827,1.939,0.265,297313,18156
2019-08-13,11380.61,10862.28,10738.58,11446.94,9003.178886340007,99425694.61704972,10857.457377,77930771.6667,13.0,877266.0,9985348008060.0,758748,9.172,2.261,0.316,370590,18208
2019-08-14,10862.25,10022.99,9888.57,10862.25,12678.941194699984,131558630.9663944,10018.118356,75448899.9576,13.0,835040.0,9985348008060.0,667112,9.474,1.712,0.281,359845,19072
2019-08-15,10022.5,10301.44,9467.57,10444.66,15083.173263319995,149955048.4549074,10298.986531,77930771.6667366,13.0,781475.0,9985348008060.0,633290,9.172,1.52,0.257,355487,19697
2019-08-16,10294.9,10354.34,9736.96,10540.0,11080.399661309995,112415461.6320429,10358.122774,72967028.2485,13.0,764115.0,9985348008060.0,590406,9.796,1.626,0.255,323478,19352
2019-08-17,10351.18,10210.89,9974.51,10472.93,3907.528398489997,39960850.30892971,10220.623312,63535915.7538,13.0,755273.0,9985348008060.0,497467,11.25,1.266,0.251,288128,15703
2019-08-18,10221.94,10318.99,10065.41,10515.0,3398.419866710002,35070670.10796846,10320.561773,62740159.3489764,12.0,730153.0,10016798869144.0,445842,11.429,1.087,0.251,276239,14246
2019-08-19,10318.99,10927.3,10267.56,10940.0,8044.021348279994,85921192.4746267,10911.489837,82514504.7904,12.0,711830.0,10183488432890.0,616526,8.834,1.339,0.294,330310,16770
2019-08-20,10927.3,10772.22,10549.74,10955.48,5883.599952749992,63258208.57158139,10764.505562,77452265.2327,12.0,789175.0,10183488432890.0,624794,9.412,1.508,0.266,333151,16596
2019-08-21,10778.75,10134.75,9853.45,10807.54,9812.621711290009,99715196.7082402,10132.845647,68846457.984608,12.0,856752.0,10183488432890.0,661174,10.588,1.729,0.248,308672,18179
2019-08-22,10123.56,10112.01,9755.53,10238.29,6710.30664788,67141742.79794362,10112.157294,71377577.7635,12.0,884853.0,10183488432890.0,695290,10.213,1.685,0.265,322312,17858
2019-08-23,10112.45,10401.6,10051.0,10479.0,5557.2914434199965,57205208.9086482,10409.118413,77452265.2327,12.0,801272.0,10183488432890.0,705809,9.412,1.252,0.268,340067,17668
2019-08-24,10401.87,10149.7,9885.48,10432.0,5106.556736869994,51560324.93468168,10142.92648,80995832.9230682,12.0,691934.0,10183488432890.0,626450,9.0,1.004,0.257,304321,14618
2019-08-25,10149.38,10136.75,9907.86,10355.89,3953.395281170001,39932862.82235071,10142.323318,78464713.1442,11.0,628730.0,10183488432890.0,467031,9.29,0.755,0.253,288779,14278
2019-08-26,10136.75,10360.97,10136.75,10650.0,7166.675340849987,74427752.30409004,10363.895814,69352681.9404,11.0,854486.0,10183488432890.0,628053,10.511,1.079,0.239,318082,16826
